item_id	title	genres	director	producer	actors	release_date	duration	age_rating	imdb_rating	imdb_num_reviews	item_rating_count	popularity	description	genres_list	directors_list	producers_list	actors_list
173	Princess Bride, The (1987)	Action, Adventure, Comedy, and Romance	Rob Reiner	William Goldman	Cary Elwes, Mandy Patinkin, Robin Wright, Chris Sarandon, Christopher Guest, Wallace Shawn, André the Giant, Fred Savage, Peter Falk, Peter Cook, Mel Smith, Carol Kane, Billy Crystal, Anne Dyson, Margery Mason, Malcolm Storry, Willoughby Gray, and Betsy Brantley	1987	1h 38min	PG	8.1	409K	324	popular	While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.	['Action', 'Adventure', 'Comedy', 'Romance']	['Rob Reiner']	['William Goldman']	['Cary Elwes', 'Mandy Patinkin', 'Robin Wright', 'Chris Sarandon', 'Christopher Guest', 'Wallace Shawn', 'André the Giant', 'Fred Savage', 'Peter Falk', 'Peter Cook', 'Mel Smith', 'Carol Kane', 'Billy Crystal', 'Anne Dyson', 'Margery Mason', 'Malcolm Storry', 'Willoughby Gray', 'Betsy Brantley']
371	Bridges of Madison County, The (1995)	Drama and Romance	Clint Eastwood	Richard LaGravenese and Robert James Waller	Clint Eastwood, Meryl Streep, Annie Corley, Victor Slezak, Jim Haynie, Sarah Zahn, Christopher Kroon, Phyllis Lyons, Debra Monk, Richard Lage, Michelle Benes, Alison Wiegert, Brandon Bobst, Pearl Faessler, R.E. Stick Faessler, Tania Burt, Billie McNabb, and Art Breese	1995	2h 15min	PG-13	7.6	77K	67	average	Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.	['Drama', 'Romance']	['Clint Eastwood']	['Richard LaGravenese', 'Robert James Waller']	['Clint Eastwood', 'Meryl Streep', 'Annie Corley', 'Victor Slezak', 'Jim Haynie', 'Sarah Zahn', 'Christopher Kroon', 'Phyllis Lyons', 'Debra Monk', 'Richard Lage', 'Michelle Benes', 'Alison Wiegert', 'Brandon Bobst', 'Pearl Faessler', 'R.E. Stick Faessler', 'Tania Burt', 'Billie McNabb', 'Art Breese']
993	Hercules (1997)	Adventure, Animation, Children's, Comedy, and Musical	Ron Clements and John Musker	Ron Clements, John Musker, and Don McEnery	Tate Donovan, Susan Egan, James Woods, Josh Keaton, Roger Bart, Danny DeVito, Bobcat Goldthwait, Matt Frewer, Rip Torn, Samantha Eggar, Barbara Barrie, Hal Holbrook, Paul Shaffer, Amanda Plummer, Carole Shelley, Paddi Edwards, Charlton Heston, and Patrick Pinney	1997	1h 33min	G	7.3	217K	66	average	The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.	"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Musical']"	['Ron Clements', 'John Musker']	['Ron Clements', 'John Musker', 'Don McEnery']	['Tate Donovan', 'Susan Egan', 'James Woods', 'Josh Keaton', 'Roger Bart', 'Danny DeVito', 'Bobcat Goldthwait', 'Matt Frewer', 'Rip Torn', 'Samantha Eggar', 'Barbara Barrie', 'Hal Holbrook', 'Paul Shaffer', 'Amanda Plummer', 'Carole Shelley', 'Paddi Edwards', 'Charlton Heston', 'Patrick Pinney']
473	James and the Giant Peach (1996)	Animation, Children's, and Musical	Henry Selick	Roald Dahl, Karey Kirkpatrick, and Jonathan Roberts	Paul Terry, Joanna Lumley, Pete Postlethwaite, Simon Callow, Richard Dreyfuss, Jane Leeves, Miriam Margolyes, Susan Sarandon, David Thewlis, J. Stephen Coyle, Steven Culp, Cirocco Dunlap, Michael Girardin, Tony Haney, Kathryn Howell, Chae Kirby, Jeff Mosley, and Al Nalbandian	1996	1h 19min	PG	6.7	64K	126	average	An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.	"['Animation', ""Children's"", 'Musical']"	['Henry Selick']	['Roald Dahl', 'Karey Kirkpatrick', 'Jonathan Roberts']	['Paul Terry', 'Joanna Lumley', 'Pete Postlethwaite', 'Simon Callow', 'Richard Dreyfuss', 'Jane Leeves', 'Miriam Margolyes', 'Susan Sarandon', 'David Thewlis', 'J. Stephen Coyle', 'Steven Culp', 'Cirocco Dunlap', 'Michael Girardin', 'Tony Haney', 'Kathryn Howell', 'Chae Kirby', 'Jeff Mosley', 'Al Nalbandian']
453	Jaws 3-D (1983)	Action and Horror	Joe Alves	Peter Benchley, Richard Matheson, and Carl Gottlieb	Dennis Quaid, Bess Armstrong, Simon MacCorkindale, Louis Gossett Jr., John Putch, Lea Thompson, P.H. Moriarty, Dan Blasko, Liz Morris, Lisa Maurer, Harry Grant, Andy Hansen, P.T. Horn, John Edson, Kaye Stevens, Rich Valliere, Alonzo Ward, and Cathy Cervenka	1983	1h 39min	PG	3.7	42K	16	average	A giant thirty-five-foot shark becomes trapped in a SeaWorld theme park and it's up to the sons of police chief Brody to rescue everyone.	['Action', 'Horror']	['Joe Alves']	['Peter Benchley', 'Richard Matheson', 'Carl Gottlieb']	['Dennis Quaid', 'Bess Armstrong', 'Simon MacCorkindale', 'Louis Gossett Jr.', 'John Putch', 'Lea Thompson', 'P.H. Moriarty', 'Dan Blasko', 'Liz Morris', 'Lisa Maurer', 'Harry Grant', 'Andy Hansen', 'P.T. Horn', 'John Edson', 'Kaye Stevens', 'Rich Valliere', 'Alonzo Ward', 'Cathy Cervenka']
178	12 Angry Men (1957)	Drama	Sidney Lumet	Reginald Rose	Henry Fonda, Lee J. Cobb, Martin Balsam, John Fiedler, E.G. Marshall, Jack Klugman, Edward Binns, Jack Warden, Joseph Sweeney, Ed Begley, George Voskovec, Robert Webber, Rudy Bond, Tom Gorman, James Kelly, Billy Nelson, John Savoca, and Walter Stocker	1957	1h 36min	Approved	9.0	732K	125	average	The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.	['Drama']	['Sidney Lumet']	['Reginald Rose']	['Henry Fonda', 'Lee J. Cobb', 'Martin Balsam', 'John Fiedler', 'E.G. Marshall', 'Jack Klugman', 'Edward Binns', 'Jack Warden', 'Joseph Sweeney', 'Ed Begley', 'George Voskovec', 'Robert Webber', 'Rudy Bond', 'Tom Gorman', 'James Kelly', 'Billy Nelson', 'John Savoca', 'Walter Stocker']
1346	Dingo (1992)	Drama	Rob Paulsen, April Winchell, and Jim Cummings	, , and 	Rob Paulsen, April Winchell, Jim Cummings, Bill Farmer, Dana Hill, Frank Welker, Nancy Cartwright, Corey Burton, Michael Gough, Jerry Houser, Charlie Adler, Pat Fraley, Joe Piscopo, Michael Bell, S. Scott Bullock, Bruce Talkington, Kath Soucie, and Charles Nelson Reilly	unknown	unknown	unknown	6.8	8.3K	5	unpopular	The classic Disney character Goofy is a single father raising his son, Max, in Spoonerville. Pete, a frequent antagonist from the old cartoons, lives next door with his family.	['Drama']	['Rob Paulsen', 'April Winchell', 'Jim Cummings']	['', '', '']	['Rob Paulsen', 'April Winchell', 'Jim Cummings', 'Bill Farmer', 'Dana Hill', 'Frank Welker', 'Nancy Cartwright', 'Corey Burton', 'Michael Gough', 'Jerry Houser', 'Charlie Adler', 'Pat Fraley', 'Joe Piscopo', 'Michael Bell', 'S. Scott Bullock', 'Bruce Talkington', 'Kath Soucie', 'Charles Nelson Reilly']
1170	Spanking the Monkey (1994)	Comedy and Drama	David O. Russell	David O. Russell	Jeremy Davies, Alberta Watson, Benjamin Hendrickson, Elizabeth Newett, Carla Gallo, Liberty Jean, Archer Martin, Matthew Puckett, Zak Orth, Josh Philip Weinstein, Judah Domke, Nancy Fields, Judette Jones, Carmine Paolini, Neil Connie Wallace, Lleana Stratton, Jed Resnik, and Angela Grillo	1994	1h 40min	Unrated	6.3	6.2K	27	average	A med student is forced by his traveling salesman dad to cancel a top summer internship and look after his hot mom, who's bedridden with a broken leg. Applying lotion to her legs arouses him.	['Comedy', 'Drama']	['David O. Russell']	['David O. Russell']	['Jeremy Davies', 'Alberta Watson', 'Benjamin Hendrickson', 'Elizabeth Newett', 'Carla Gallo', 'Liberty Jean', 'Archer Martin', 'Matthew Puckett', 'Zak Orth', 'Josh Philip Weinstein', 'Judah Domke', 'Nancy Fields', 'Judette Jones', 'Carmine Paolini', 'Neil Connie Wallace', 'Lleana Stratton', 'Jed Resnik', 'Angela Grillo']
675	Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)	Horror	F.W. Murnau	Henrik Galeen and Bram Stoker	Max Schreck, Alexander Granach, Gustav von Wangenheim, Greta Schröder, Georg H. Schnell, Ruth Landshoff, Gustav Botz, John Gottowt, Max Nemetz, Wolfgang Heinz, Albert Venohr, Eric van Viele, Karl Etlinger, Guido Herzfeld, Hans Lanser-Rudolf, Loni Nest, Josef Sareny, and Fanny Schreck	1922	1h 34min	Not Rated	7.9	93K	54	average	Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.	['Horror']	['F.W. Murnau']	['Henrik Galeen', 'Bram Stoker']	['Max Schreck', 'Alexander Granach', 'Gustav von Wangenheim', 'Greta Schröder', 'Georg H. Schnell', 'Ruth Landshoff', 'Gustav Botz', 'John Gottowt', 'Max Nemetz', 'Wolfgang Heinz', 'Albert Venohr', 'Eric van Viele', 'Karl Etlinger', 'Guido Herzfeld', 'Hans Lanser-Rudolf', 'Loni Nest', 'Josef Sareny', 'Fanny Schreck']
935	Paradise Road (1997)	Drama and War	Bruce Beresford	David Giles, Martin Meader, and Bruce Beresford	Glenn Close, Frances McDormand, Pauline Collins, Cate Blanchett, Jennifer Ehle, Julianna Margulies, Wendy Hughes, Johanna ter Steege, Elizabeth Spriggs, Pamela Rabe, Clyde Kusatsu, Stan Egi, David Chung, Sab Shimono, Penne Hackforth-Jones, Pauline Chan, Lisa Hensley, and Susie Porter	1997	2h 2min	R	6.8	5.4K	7	average	A group of women who are imprisoned on the island of Sumatra by the Japanese during World War II use music to relieve their misery.	['Drama', 'War']	['Bruce Beresford']	['David Giles', 'Martin Meader', 'Bruce Beresford']	['Glenn Close', 'Frances McDormand', 'Pauline Collins', 'Cate Blanchett', 'Jennifer Ehle', 'Julianna Margulies', 'Wendy Hughes', 'Johanna ter Steege', 'Elizabeth Spriggs', 'Pamela Rabe', 'Clyde Kusatsu', 'Stan Egi', 'David Chung', 'Sab Shimono', 'Penne Hackforth-Jones', 'Pauline Chan', 'Lisa Hensley', 'Susie Porter']
206	Akira (1988)	Adventure, Animation, Sci-Fi, and Thriller	Katsuhiro Ôtomo	Katsuhiro Ôtomo and Izô Hashimoto	Mitsuo Iwata, Nozomu Sasaki, Mami Koyama, Tesshô Genda, Hiroshi Ôtake, Kôichi Kitamura, Michihiro Ikemizu, Yuriko Fuchizaki, Masaaki Ôkura, Tarô Arakawa, Takeshi Kusao, Kazumi Tanaka, Masayuki Katô, Yôsuke Akimoto, Masato Hirano, Yukimasa Kishino, Kazuhiro Kandô, and Tatsuhiko Nakamura	1988	2h 4min	R	8.0	175K	50	average	A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by a teenager, his gang of biker friends and a group of psychics.	['Adventure', 'Animation', 'Sci-Fi', 'Thriller']	['Katsuhiro Ôtomo']	['Katsuhiro Ôtomo', 'Izô Hashimoto']	['Mitsuo Iwata', 'Nozomu Sasaki', 'Mami Koyama', 'Tesshô Genda', 'Hiroshi Ôtake', 'Kôichi Kitamura', 'Michihiro Ikemizu', 'Yuriko Fuchizaki', 'Masaaki Ôkura', 'Tarô Arakawa', 'Takeshi Kusao', 'Kazumi Tanaka', 'Masayuki Katô', 'Yôsuke Akimoto', 'Masato Hirano', 'Yukimasa Kishino', 'Kazuhiro Kandô', 'Tatsuhiko Nakamura']
553	Walk in the Clouds, A (1995)	Drama and Romance	Alfonso Arau	Robert Mark Kamen, Mark Miller, and Harvey Weitzman	Keanu Reeves, Aitana Sánchez-Gijón, Anthony Quinn, Giancarlo Giannini, Angélica Aragón, Evangelina Elizondo, Freddy Rodríguez, Debra Messing, Febronio Covarrubias, Roberto Huerta, Juan Jiménez, Ismael Gallegos, Alejandra Flores, Gema Sandoval, Don Amendolia, Gregory Paul Martin, Mary Pat Gleason, and John Dennis Johnston	1995	1h 42min	PG-13	6.7	33K	63	average	A married soldier returning from World War II poses as a pregnant woman's husband to save her from her father's anger and honor.	['Drama', 'Romance']	['Alfonso Arau']	['Robert Mark Kamen', 'Mark Miller', 'Harvey Weitzman']	['Keanu Reeves', 'Aitana Sánchez-Gijón', 'Anthony Quinn', 'Giancarlo Giannini', 'Angélica Aragón', 'Evangelina Elizondo', 'Freddy Rodríguez', 'Debra Messing', 'Febronio Covarrubias', 'Roberto Huerta', 'Juan Jiménez', 'Ismael Gallegos', 'Alejandra Flores', 'Gema Sandoval', 'Don Amendolia', 'Gregory Paul Martin', 'Mary Pat Gleason', 'John Dennis Johnston']
63	Santa Clause, The (1994)	Children's and Comedy	Jeanne Young		Jeanne Young	unknown	unknown	unknown	unknown	unknown	82	average	"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide."	"[""Children's"", 'Comedy']"	['Jeanne Young']	['']	['Jeanne Young']
1550	Destiny Turns on the Radio (1995)	Comedy	Jack Baran	Robert Ramsey and Matthew Stone	Dylan McDermott, Nancy Travis, Quentin Tarantino, James Le Gros, Jim Belushi, Janet Carroll, David Cross, Richard Edson, Bobcat Goldthwait, Barry Shabaka Henley, Lisa Jane Persky, Sarah Trigger, Tracey Walter, Allen Garfield, Ralph Brannen, Robert Sparks, Gordon Michaels, and Che Lujan	1995	1h 42min	R	4.6	2.4K	2	unpopular	After 3 years in prison, Julian breaks out and returns to Vegas to get his half from the bank robbery and see Lucille again. The Devil took the loot and Tuerto took Lucille.	['Comedy']	['Jack Baran']	['Robert Ramsey', 'Matthew Stone']	['Dylan McDermott', 'Nancy Travis', 'Quentin Tarantino', 'James Le Gros', 'Jim Belushi', 'Janet Carroll', 'David Cross', 'Richard Edson', 'Bobcat Goldthwait', 'Barry Shabaka Henley', 'Lisa Jane Persky', 'Sarah Trigger', 'Tracey Walter', 'Allen Garfield', 'Ralph Brannen', 'Robert Sparks', 'Gordon Michaels', 'Che Lujan']
422	Aladdin and the King of Thieves (1996)	Animation, Children's, and Comedy	Tad Stones	Mark McCorkle, Bob Schooley, and Ron Clements	Scott Weinger, Robin Williams, John Rhys-Davies, Val Bettin, Jim Cummings, Gilbert Gottfried, Linda Larkin, Jerry Orbach, Frank Welker, Jeff Bennett, Corey Burton, Jess Harnell, Clyde Kusatsu, Rob Paulsen, CCH Pounder, Bruce Adler, Joan Barber, and Scott Barnes	unknown	unknown	unknown	6.4	34K	26	average	The King of Thieves disrupts Aladdin and Jasmine's long-anticipated wedding, looking for an oracle that will lead him to an even bigger treasure. His true identity causes trouble for Aladdin.	"['Animation', ""Children's"", 'Comedy']"	['Tad Stones']	['Mark McCorkle', 'Bob Schooley', 'Ron Clements']	['Scott Weinger', 'Robin Williams', 'John Rhys-Davies', 'Val Bettin', 'Jim Cummings', 'Gilbert Gottfried', 'Linda Larkin', 'Jerry Orbach', 'Frank Welker', 'Jeff Bennett', 'Corey Burton', 'Jess Harnell', 'Clyde Kusatsu', 'Rob Paulsen', 'CCH Pounder', 'Bruce Adler', 'Joan Barber', 'Scott Barnes']
362	Blues Brothers 2000 (1998)	Action, Comedy, and Musical	John Landis	Dan Aykroyd and John Landis	Dan Aykroyd, John Goodman, Walter Levine, Tom Davis, Frank Oz, Shann Johnson, B.B. King, Kathleen Freeman, J. Evan Bonifant, Gloria Slade, Joe Morton, Jennifer Irwin, Junior Wells, Lonnie Brooks, Leon Pendarvis, Steve Potts, Birch Johnson, and Demo Cates	1998	2h 3min	PG-13	4.9	33K	28	average	"Elwood must reunite the old band, with a few new members, and go on another ""Mission from God."""	['Action', 'Comedy', 'Musical']	['John Landis']	['Dan Aykroyd', 'John Landis']	['Dan Aykroyd', 'John Goodman', 'Walter Levine', 'Tom Davis', 'Frank Oz', 'Shann Johnson', 'B.B. King', 'Kathleen Freeman', 'J. Evan Bonifant', 'Gloria Slade', 'Joe Morton', 'Jennifer Irwin', 'Junior Wells', 'Lonnie Brooks', 'Leon Pendarvis', 'Steve Potts', 'Birch Johnson', 'Demo Cates']
397	Striking Distance (1993)	Action	Rowdy Herrington	Rowdy Herrington and Marty Kaplan	Bruce Willis, Sarah Jessica Parker, Dennis Farina, Tom Sizemore, Brion James, Robert Pastorelli, Timothy Busfield, John Mahoney, Andre Braugher, Tom Atkins, Mike Hodge, Jodi Long, Roscoe Orman, Robert Gould, Gareth Williams, Ed Hooks, Lawrence A. Mandley, and Julianna McCarthy	1993	1h 42min	R	5.9	41K	12	average	Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop and goes on the record with his allegations. Demoted then to river duty, the killer taunts Tom.	['Action']	['Rowdy Herrington']	['Rowdy Herrington', 'Marty Kaplan']	['Bruce Willis', 'Sarah Jessica Parker', 'Dennis Farina', 'Tom Sizemore', 'Brion James', 'Robert Pastorelli', 'Timothy Busfield', 'John Mahoney', 'Andre Braugher', 'Tom Atkins', 'Mike Hodge', 'Jodi Long', 'Roscoe Orman', 'Robert Gould', 'Gareth Williams', 'Ed Hooks', 'Lawrence A. Mandley', 'Julianna McCarthy']
214	Pink Floyd - The Wall (1982)	Drama, Musical, and War	Alan Parker	Roger Waters	Bob Geldof, Christine Hargreaves, James Laurenson, Eleanor David, Kevin McKeon, Bob Hoskins, David Bingham, Jenny Wright, Alex McAvoy, Ellis Dale, James Hazeldine, Ray Mort, Margery Mason, Robert Bridges, Michael Ensign, Marie Passarelli, Winston Rose, and Joanne Whalley	1982	1h 35min	R	8.0	79K	114	average	A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.	['Drama', 'Musical', 'War']	['Alan Parker']	['Roger Waters']	['Bob Geldof', 'Christine Hargreaves', 'James Laurenson', 'Eleanor David', 'Kevin McKeon', 'Bob Hoskins', 'David Bingham', 'Jenny Wright', 'Alex McAvoy', 'Ellis Dale', 'James Hazeldine', 'Ray Mort', 'Margery Mason', 'Robert Bridges', 'Michael Ensign', 'Marie Passarelli', 'Winston Rose', 'Joanne Whalley']
1164	Zeus and Roxanne (1997)	Children's	George Miller	Tom Benedek	Steve Guttenberg, Kathleen Quinlan, Arnold Vosloo, Dawn McMillan, Miko Hughes, Majandra Delfino, Jessica Howell, Duchess Tomasello, Shannon K. Foley, Jim R. Coleman, Alvin Farmer, Harri James, Justin Humphrey, James Stone, Maury Covington, Michael A. Xynidis, Nathan R. Fitzgerald, and Benjamin Pettijohn	1997	1h 38min	PG	5.3	3K	6	average	A touching friendship story between a dog and a dolphin.	"[""Children's""]"	['George Miller']	['Tom Benedek']	['Steve Guttenberg', 'Kathleen Quinlan', 'Arnold Vosloo', 'Dawn McMillan', 'Miko Hughes', 'Majandra Delfino', 'Jessica Howell', 'Duchess Tomasello', 'Shannon K. Foley', 'Jim R. Coleman', 'Alvin Farmer', 'Harri James', 'Justin Humphrey', 'James Stone', 'Maury Covington', 'Michael A. Xynidis', 'Nathan R. Fitzgerald', 'Benjamin Pettijohn']
182	GoodFellas (1990)	Crime and Drama	Martin Scorsese	Nicholas Pileggi and Martin Scorsese	Robert De Niro, Ray Liotta, Joe Pesci, Lorraine Bracco, Paul Sorvino, Frank Sivero, Tony Darrow, Mike Starr, Frank Vincent, Chuck Low, Frank DiLeo, Henny Youngman, Gina Mastrogiacomo, Catherine Scorsese, Charles Scorsese, Suzanne Shepherd, Debi Mazar, and Margo Winkler	1990	2h 26min	R	8.7	1.1M	226	popular	The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.	['Crime', 'Drama']	['Martin Scorsese']	['Nicholas Pileggi', 'Martin Scorsese']	['Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco', 'Paul Sorvino', 'Frank Sivero', 'Tony Darrow', 'Mike Starr', 'Frank Vincent', 'Chuck Low', 'Frank DiLeo', 'Henny Youngman', 'Gina Mastrogiacomo', 'Catherine Scorsese', 'Charles Scorsese', 'Suzanne Shepherd', 'Debi Mazar', 'Margo Winkler']
443	Birds, The (1963)	Horror	Alfred Hitchcock	Daphne Du Maurier and Evan Hunter	Rod Taylor, Tippi Hedren, Jessica Tandy, Suzanne Pleshette, Veronica Cartwright, Ethel Griffies, Charles McGraw, Ruth McDevitt, Lonny Chapman, Joe Mantell, Doodles Weaver, Malcolm Atterbury, John McGovern, Karl Swenson, Richard Deacon, Elizabeth Wilson, Bill Quinn, and Doreen Lang	1963	1h 59min	PG-13	7.7	180K	162	average	A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.	['Horror']	['Alfred Hitchcock']	['Daphne Du Maurier', 'Evan Hunter']	['Rod Taylor', 'Tippi Hedren', 'Jessica Tandy', 'Suzanne Pleshette', 'Veronica Cartwright', 'Ethel Griffies', 'Charles McGraw', 'Ruth McDevitt', 'Lonny Chapman', 'Joe Mantell', 'Doodles Weaver', 'Malcolm Atterbury', 'John McGovern', 'Karl Swenson', 'Richard Deacon', 'Elizabeth Wilson', 'Bill Quinn', 'Doreen Lang']
1078	Oliver & Company (1988)	Animation and Children's	George Scribner	Jim Cox, Tim Disney, and James Mangold	Joey Lawrence, Billy Joel, Cheech Marin, Richard Mulligan, Roscoe Lee Browne, Sheryl Lee Ralph, Dom DeLuise, Taurean Blacque, Carl Weintraub, Robert Loggia, Natalie Gregory, William Glover, Bette Midler, Frank Welker, Deborah Gates, Charles Bartlett, Jonathan Brandis, and Kal David	1988	1h 14min	G	6.7	46K	22	average	A lost and alone kitten joins a gang of dogs engaged in petty larceny in New York City.	"['Animation', ""Children's""]"	['George Scribner']	['Jim Cox', 'Tim Disney', 'James Mangold']	['Joey Lawrence', 'Billy Joel', 'Cheech Marin', 'Richard Mulligan', 'Roscoe Lee Browne', 'Sheryl Lee Ralph', 'Dom DeLuise', 'Taurean Blacque', 'Carl Weintraub', 'Robert Loggia', 'Natalie Gregory', 'William Glover', 'Bette Midler', 'Frank Welker', 'Deborah Gates', 'Charles Bartlett', 'Jonathan Brandis', 'Kal David']
